ID;DT_CUSTOMER;YEAR_BIRTH;ANNUAL_INCOME;ID_EDUCATION;ID_MARITAL_STATUS;KID_HOME;TEEN_HOME;DAYS_LAST_PURCHASE;MNT_WINES;MNT_FRUITS;MNT_MEAT;MNT_FISH;MNT_SWEET;NUM_DEALS_PURCHASES;WEB_PURCHASES;CATALOG_PURCHASES;STORE_PURCHASES;WEB_VISITS_MONTH;COMPLAIN
819;5/11/2013;1945;63285;3;7;0;0;84;508;124;249;50;38;1;6;5;13;3;0
4961;21/1/2014;1974;21255;4;6;1;0;56;29;0;25;2;2;4;2;1;4;4;0
749;19/11/2013;1981;42162;3;6;1;0;31;46;7;59;2;4;2;3;1;3;6;0
5430;14/9/2012;1956;54450;3;6;1;1;0;454;0;171;8;19;12;9;2;8;8;0
7755;12/11/2013;1954;57744;5;4;0;1;91;350;3;39;0;0;2;9;1;4;8;0
10525;13/10/2012;1986;26576;3;5;1;0;40;10;0;8;0;0;1;1;0;2;9;0
1453;6/7/2013;1943;57513;5;7;0;0;59;735;40;183;52;20;2;9;3;13;6;0
8310;29/8/2012;1964;68142;3;6;0;1;96;897;126;196;91;112;3;10;4;7;6;0
10710;29/8/2012;1979;7500;3;4;0;1;61;5;2;3;3;0;1;1;0;2;8;0
5031;22/9/2012;1974;83145;3;6;0;0;14;777;35;731;39;137;1;5;9;11;2;0
2613;3/4/2014;1960;54197;4;4;0;1;16;162;6;37;6;13;2;1;3;6;1;0
213;28/5/2014;1963;23091;5;5;1;1;98;35;0;11;0;0;4;2;1;3;7;0
967;21/7/2013;1976;46049;3;4;1;1;11;342;9;112;19;14;10;5;2;9;7;0
1077;5/12/2012;1974;56715;3;6;0;0;52;258;105;239;237;172;1;7;3;4;4;0
7959;29/5/2014;1961;79410;3;4;0;0;19;658;80;483;123;13;1;3;2;5;1;0
640;11/3/2013;1951;57304;3;4;0;1;61;356;80;329;138;17;2;7;6;10;5;0
4252;23/3/2014;1965;44375;3;4;0;1;73;213;5;28;7;7;1;4;1;6;5;0
8432;14/9/2012;1956;54450;3;6;1;1;0;454;0;171;8;19;12;9;2;8;8;0
6218;20/10/2012;1965;59594;3;4;0;1;74;457;4;29;0;0;1;8;1;7;7;0
6905;22/8/2012;1994;80685;3;6;0;0;55;241;45;604;34;26;1;6;4;10;2;0
5922;13/10/2013;1974;40344;5;4;0;1;48;210;0;6;0;0;2;4;1;5;7;0
3598;23/5/2013;1972;62710;3;4;0;1;53;441;35;83;7;29;4;4;2;12;4;0
6116;5/7/2013;1968;48985;1;4;0;1;13;19;13;18;10;7;1;1;1;3;3;0
6263;22/8/2012;1968;35322;3;6;1;2;34;28;9;37;12;7;3;2;0;4;8;0
10486;29/5/2013;1948;77142;3;4;0;0;54;476;75;162;29;151;1;4;4;8;2;0
2410;22/1/2014;1969;81657;3;5;0;0;69;364;40;425;158;60;1;3;4;8;1;0
193;17/2/2014;1996;14421;2;4;0;0;81;0;0;2;3;3;1;1;0;2;5;0
3363;17/3/2014;1974;20130;1;4;0;0;99;0;6;3;7;6;1;1;0;3;8;0
8278;26/8/2012;1990;74214;5;4;0;0;3;863;83;547;86;99;1;8;2;5;5;0
10660;12/1/2014;1957;66726;4;4;1;1;61;349;7;35;0;0;3;8;2;4;7;0
8686;8/1/2013;1979;23724;2;6;1;0;65;5;23;15;0;18;2;2;0;3;8;0
1604;13/11/2013;1960;47353;4;4;0;1;93;184;2;19;8;8;3;2;2;6;5;0
5907;3/11/2012;1952;33444;4;4;1;1;24;8;0;8;0;0;1;1;0;2;8;0
10669;17/5/2013;1981;54386;3;4;0;1;8;277;21;64;62;21;2;3;2;10;3;0
2918;13/4/2013;1981;28510;3;3;1;1;72;44;5;19;0;4;3;2;0;4;5;0
5735;13/2/2014;1991;90638;4;5;0;0;29;1156;120;915;94;144;1;3;4;10;1;0
359;13/1/2013;1950;48070;3;6;0;1;33;373;14;83;6;9;3;8;2;6;7;1
8387;5/1/2013;1957;43140;3;4;0;1;68;134;8;76;6;0;1;4;1;5;6;0
1829;19/1/2013;1961;54959;5;3;0;1;55;1148;0;60;0;0;3;9;5;4;7;0
3839;3/5/2013;1958;15056;2;5;1;1;76;6;12;3;21;6;5;2;2;3;5;0
9392;8/5/2014;1971;26954;3;5;1;0;17;4;1;11;0;0;1;1;0;2;7;0
2292;2/8/2013;1985;22327;3;5;1;0;94;5;4;8;2;0;1;1;0;3;5;0
10466;22/8/2013;1965;44393;3;4;1;1;86;24;2;20;2;2;2;1;0;4;4;0
9855;25/8/2013;1952;62000;5;5;0;1;25;899;0;101;0;0;1;6;6;13;4;0
4088;6/12/2012;1962;31497;5;6;0;1;22;108;1;28;13;1;2;3;1;4;8;0
5231;27/2/2014;1974;45894;1;4;0;2;15;27;2;7;0;2;1;1;0;3;5;0
590;22/12/2012;1970;78579;4;3;0;0;35;816;66;549;216;66;1;5;6;4;3;0
8732;17/11/2012;1969;67369;4;7;0;1;81;1298;0;70;37;14;4;7;4;10;4;0
2315;20/4/2014;1960;58401;3;3;0;1;55;10;0;11;17;29;1;1;2;2;4;0
3515;17/2/2014;1952;62307;3;5;0;1;94;87;13;34;10;6;1;4;0;4;5;0
2245;22/4/2013;1969;43641;4;4;1;1;50;57;2;51;4;2;3;2;1;4;6;0
6283;21/4/2013;1968;63841;4;3;0;1;64;635;15;100;20;7;1;9;3;9;6;0
2246;1/9/2013;1965;46891;1;4;0;1;91;43;12;23;29;15;1;2;1;4;4;0
6606;31/3/2013;1969;70091;4;4;1;0;11;964;34;137;15;0;2;5;2;10;8;0
5545;5/4/2014;1972;78075;5;4;0;0;72;572;8;259;34;35;1;3;5;5;1;0
7342;9/9/2012;1961;59184;1;7;0;1;6;341;142;113;259;151;3;6;6;12;5;0
837;11/9/2013;1977;54809;3;4;1;1;0;63;6;57;13;13;4;2;1;5;4;0
9500;25/1/2013;1959;58113;3;4;0;1;66;221;104;169;102;78;3;9;2;8;7;1
3602;31/12/2013;1958;51412;4;4;0;1;42;140;3;29;4;5;2;3;2;4;4;0
234;10/10/2012;1979;15287;3;3;1;0;60;1;2;8;4;3;2;1;1;2;7;0
2995;17/8/2013;1957;66636;4;6;0;0;64;291;10;689;84;10;1;3;4;9;1;0
1118;20/2/2013;1956;50965;4;4;0;1;87;544;13;85;8;6;3;10;4;5;8;0
7789;22/11/2013;1965;84618;5;4;0;0;96;684;100;801;21;66;1;6;9;10;2;0
3068;29/10/2013;1990;18351;3;4;0;0;1;1;12;9;0;14;1;2;0;3;7;0
8955;16/2/2014;1957;40451;5;6;0;2;54;35;0;4;0;0;1;1;1;2;5;0
945;22/5/2013;1965;36317;3;6;0;1;53;87;3;25;3;2;2;3;0;4;7;0
5644;12/10/2013;1957;42213;3;6;0;1;96;309;3;24;4;3;2;5;1;7;7;0
7192;15/4/2013;1955;65748;3;6;0;1;58;172;73;93;95;78;2;2;4;10;1;1
2324;27/10/2013;1972;77044;3;6;0;1;12;625;38;242;50;34;2;7;11;11;4;0
697;12/3/2013;1969;74918;3;6;0;0;78;972;59;913;25;19;1;5;9;6;3;0
3439;31/10/2012;1972;56721;3;4;1;1;64;157;6;39;6;13;5;4;1;5;6;0
1506;28/6/2013;1975;42160;3;5;1;1;26;48;9;45;3;15;4;2;1;4;6;0
232;17/7/2013;1965;61559;3;5;0;1;8;279;83;88;32;14;1;4;2;10;3;0
8876;8/8/2012;1963;33629;5;6;1;1;49;132;0;16;0;0;5;3;1;4;9;0
4500;6/10/2013;1991;68682;5;6;0;0;56;919;0;505;99;30;1;4;9;10;2;0
9739;19/1/2013;1963;34377;3;5;0;1;55;62;0;22;3;1;2;2;2;2;7;0
10395;22/8/2012;1986;8940;2;5;1;0;25;1;45;3;4;6;3;3;1;3;8;0
1176;22/9/2013;1973;26228;3;4;1;0;50;2;6;4;3;1;1;1;0;2;8;0
1627;26/1/2013;1957;77297;1;3;0;0;84;408;61;109;48;122;1;5;7;9;4;0
938;30/7/2013;1981;40211;3;4;1;1;30;51;1;7;2;1;2;2;1;2;8;0
2740;22/9/2013;1958;33438;5;7;1;1;81;62;1;16;3;2;4;2;1;4;5;0
257;28/4/2013;1959;75032;5;4;0;1;74;952;12;180;47;12;2;5;4;9;3;0
4058;12/10/2013;1955;61284;5;5;0;0;76;618;15;106;20;7;1;11;2;8;6;0
7736;22/10/2012;1986;22518;3;4;1;0;36;11;7;12;2;2;2;2;1;2;5;0
8210;15/8/2013;1975;54730;4;4;0;1;64;318;3;17;4;7;5;4;1;8;4;0
833;30/3/2014;1955;38452;4;4;1;1;62;56;0;14;0;0;3;3;0;3;7;0
6230;15/2/2013;1971;44421;3;3;1;1;53;110;5;59;7;1;5;5;0;4;8;0
7325;29/6/2013;1986;38197;5;6;1;0;86;23;0;11;2;1;1;1;0;3;5;0
1307;9/2/2014;1978;41986;3;3;0;1;15;27;5;8;8;3;3;3;0;4;4;0
1502;21/3/2013;1983;28427;3;6;1;0;67;18;3;19;3;3;2;2;0;3;8;0
6211;2/5/2014;1976;37395;5;6;1;0;47;18;0;9;0;1;1;1;0;3;6;0
843;26/5/2014;1971;64722;3;4;1;0;47;303;0;280;60;147;4;8;2;11;6;0
4174;17/4/2014;1956;55249;4;6;0;1;81;97;1;19;2;0;1;2;1;4;3;0
9757;4/10/2013;1972;84906;3;6;0;0;98;997;15;414;99;30;1;5;6;12;2;0
6918;4/7/2013;1989;28691;3;4;1;0;56;5;4;13;8;0;1;1;0;3;8;0
286;29/11/2013;1952;44213;3;5;1;1;48;95;11;35;0;4;4;2;1;5;6;0
11086;18/1/2014;1984;25707;2;5;1;0;18;1;6;2;3;6;1;1;0;3;7;0
1921;3/10/2013;1967;59062;5;4;2;1;74;46;1;12;3;0;2;2;0;3;4;0
4138;24/5/2014;1962;76624;3;5;0;1;68;411;106;147;54;115;1;5;10;7;1;0
7718;20/4/2014;1947;66000;4;6;0;0;36;244;51;270;101;0;1;1;3;5;1;0
1291;4/8/2012;1978;27683;5;6;1;0;90;152;9;121;12;12;4;6;2;4;8;0
6862;18/5/2014;1971;1730;3;3;0;0;65;1;1;3;1;1;15;0;0;0;20;0
4136;3/12/2012;1992;7500;2;5;1;0;63;10;17;18;8;26;4;3;2;2;9;0
803;5/4/2013;1968;40521;3;6;1;1;82;12;0;5;0;0;1;0;1;2;5;0
4298;24/3/2014;1973;20427;5;6;1;0;63;5;0;4;0;0;1;1;0;2;8;0
10833;24/5/2014;1975;65106;3;4;0;1;55;790;19;133;12;0;3;8;3;13;6;0
9606;27/8/2013;1965;69969;5;4;0;0;64;882;29;514;38;29;1;4;2;6;3;0
8534;16/7/2013;1952;67433;3;4;0;2;51;615;28;259;12;48;4;6;5;13;4;0
5153;22/2/2013;1967;77766;5;4;0;1;97;1004;59;265;115;59;2;11;10;11;6;0
961;12/9/2013;1972;74716;3;4;0;1;92;133;27;421;13;195;2;7;3;5;4;0
5011;18/10/2013;1963;68118;3;3;0;1;51;595;23;123;10;23;2;8;9;4;6;0
6653;30/7/2012;1970;55158;5;4;1;1;72;293;0;87;4;11;4;7;2;5;7;0
9094;3/8/2012;1955;62972;1;4;0;1;39;313;15;47;20;0;2;7;4;3;6;0
810;12/5/2014;1975;74190;3;4;0;1;49;151;81;86;168;91;2;4;2;11;2;0
5493;19/3/2014;1976;39356;3;4;1;1;21;15;0;2;0;0;1;1;0;2;6;0
2147;16/8/2013;1969;76653;3;6;0;0;91;736;63;946;219;189;1;4;7;11;2;0
5107;19/5/2014;1973;35860;5;3;1;1;37;15;0;8;4;2;2;1;1;2;5;0
3979;22/5/2013;1983;90687;5;3;0;0;98;982;17;672;23;34;1;6;2;8;2;0
6049;5/12/2013;1982;73450;4;6;0;0;85;1142;51;415;90;69;1;7;8;11;3;0
8147;6/7/2013;1960;31454;3;4;1;1;40;28;0;11;0;0;3;2;0;3;8;0
1857;6/3/2014;1952;47139;3;5;1;1;2;46;0;12;0;2;2;2;1;2;7;0
3910;8/10/2013;1975;83829;3;3;0;0;78;897;161;430;186;161;0;4;7;6;1;0
5207;24/9/2012;1963;53378;5;4;1;1;41;489;6;152;8;6;10;9;4;6;8;0
11114;8/2/2013;1970;19656;3;6;1;0;94;25;4;9;6;8;3;2;1;3;7;0
5429;20/8/2013;1948;45579;5;4;0;1;10;145;1;33;2;1;1;4;1;4;6;0
9400;21/6/2014;1958;85485;1;5;0;0;73;630;26;611;44;18;1;6;6;6;2;0
1740;7/4/2014;1944;55956;3;4;0;0;22;760;38;104;50;9;2;7;3;4;4;0
7488;22/1/2013;1963;64191;4;5;0;1;30;420;15;186;151;38;3;5;3;13;3;0
195;26/8/2012;1972;38808;3;5;1;0;21;125;17;52;3;19;4;5;1;4;8;0
635;19/3/2013;1966;57183;4;4;1;1;51;464;5;64;7;0;8;9;1;7;8;0
7527;21/11/2012;1968;23748;4;3;1;0;97;6;6;29;12;15;3;2;1;3;8;0
10319;26/2/2013;1971;66303;3;4;0;1;56;1090;12;96;16;12;4;3;4;11;8;0
2296;16/12/2013;1975;37368;4;4;1;0;4;3;2;11;2;2;1;1;0;2;6;0
10637;1/1/2013;1964;40800;3;4;1;2;77;24;0;27;8;30;2;3;0;3;7;1
2931;21/9/2012;1978;71847;3;3;0;0;95;737;21;106;55;63;0;6;7;9;3;0
907;29/11/2013;1975;46149;3;4;0;1;36;254;6;71;4;0;5;5;1;7;5;0
3698;9/8/2012;1983;78687;3;6;0;0;13;817;185;687;145;55;1;4;6;8;2;0
9516;18/8/2012;1971;49118;1;3;0;0;90;620;54;239;99;98;2;9;7;10;7;0
679;20/9/2012;1957;37633;5;4;1;1;49;13;4;20;0;0;2;1;0;3;9;0
7384;21/7/2013;1951;39767;4;6;0;0;18;113;61;204;34;26;2;7;1;7;8;0
5043;5/11/2012;1951;26997;2;4;0;0;89;7;23;78;133;49;2;4;2;5;7;0
5267;14/3/2013;1970;33986;3;3;1;0;43;16;2;18;2;1;1;1;0;3;7;0
339;23/11/2012;1972;57091;5;4;0;1;82;462;0;24;6;0;2;9;2;5;7;0
2516;8/6/2013;1969;46831;1;4;1;1;84;22;2;10;6;4;2;1;2;2;4;0
9010;10/2/2013;1972;83151;4;4;0;0;80;968;147;842;137;42;1;5;7;10;2;0
378;30/12/2012;1971;52531;3;4;0;0;68;283;112;151;51;72;2;7;2;10;6;0
4808;5/9/2013;1956;15759;3;4;0;0;12;1;2;5;6;0;1;1;0;2;7;0
5068;31/7/2013;1971;22804;3;5;1;0;75;14;1;7;2;1;1;2;0;2;9;0
7628;18/3/2014;1973;43050;1;4;1;0;10;30;5;24;6;3;2;2;0;4;5;0
7128;7/12/2013;1977;42997;5;5;1;1;91;4;0;5;0;1;1;1;0;2;7;0
2811;12/4/2014;1963;48918;5;5;1;1;21;52;0;9;0;0;2;1;0;4;4;0
3551;29/3/2014;1954;60033;4;6;0;1;28;62;1;57;19;11;2;2;1;5;2;0
1663;25/10/2013;1978;34043;5;6;1;0;97;20;2;14;3;0;1;2;0;2;9;0
5543;24/6/2013;1966;57811;3;6;0;1;49;545;7;114;37;21;5;7;2;11;5;0
1577;19/2/2014;1946;78569;3;4;0;0;14;558;79;622;207;175;1;4;6;4;1;0
10641;27/12/2012;1978;7500;3;5;1;1;5;6;5;4;13;4;4;2;1;3;6;0
5336;4/6/2013;1971;157733;4;6;1;0;37;39;1;9;2;0;0;1;0;1;1;0
6024;4/3/2013;1953;94384;3;6;0;0;62;1111;24;790;160;45;0;5;8;5;2;0
1878;18/2/2014;1985;23148;1;4;0;0;83;4;6;8;6;3;1;2;0;3;7;0
3099;25/2/2013;1970;44267;3;3;1;1;48;183;5;65;3;5;5;5;2;4;9;0
6055;1/11/2012;1979;71626;3;4;0;0;94;546;72;376;94;145;1;5;5;8;3;0
5841;28/6/2013;1966;60894;3;6;0;1;61;606;7;155;10;0;5;10;3;8;7;0
3972;3/4/2013;1976;50200;3;6;1;1;70;266;6;51;8;6;6;7;1;5;8;0
4394;23/5/2014;1965;81051;5;4;0;0;43;1142;29;249;38;29;1;5;5;12;2;0
5758;14/1/2014;1982;65169;3;4;0;0;23;1074;0;69;0;0;1;10;4;13;6;0
6658;22/7/2013;1972;59868;3;6;0;1;37;771;51;154;54;10;7;11;2;12;6;0
4603;31/1/2014;1960;65695;5;4;0;1;50;371;32;189;0;58;2;5;4;10;4;0
8427;23/11/2012;1956;64857;4;5;0;0;78;556;14;717;210;0;1;7;5;10;4;0
10260;26/8/2013;1965;45143;4;6;0;1;74;202;5;74;11;5;3;6;1;5;7;0
7143;6/11/2013;1955;74805;1;6;0;1;14;209;162;209;41;162;5;4;7;10;2;0
8789;11/1/2014;1989;59060;1;4;1;0;77;35;40;111;36;40;3;3;1;7;4;0
6197;20/4/2013;1962;27238;5;5;1;1;39;37;0;17;0;0;3;3;0;3;9;0
4554;1/10/2013;1965;47009;3;6;0;1;89;171;45;73;59;10;4;3;2;8;4;0
4937;10/6/2014;1973;46094;1;4;1;1;62;12;2;20;3;2;1;1;0;3;7;0
1920;29/7/2013;1972;40321;3;4;1;1;59;44;4;21;6;0;2;3;0;3;7;0
8749;1/2/2014;1984;37235;3;6;1;0;68;20;2;9;4;6;1;1;1;2;4;0
1650;22/4/2013;1960;81843;4;4;0;0;13;779;86;537;34;69;1;5;9;12;3;0
10377;6/6/2013;1958;46692;4;6;0;1;37;170;6;97;24;12;3;6;1;5;6;0
9206;7/1/2014;1968;77382;3;6;0;1;36;491;48;231;112;105;2;5;7;12;1;0
10971;3/9/2012;1977;37774;3;5;2;0;28;173;8;107;7;2;4;7;2;3;9;1
6398;29/3/2014;1974;18393;2;4;1;0;2;7;10;13;16;0;2;3;0;3;8;0
9212;14/2/2013;1962;72828;4;4;0;1;17;1205;0;235;19;14;6;6;3;13;7;0
7937;18/4/2014;1982;24711;3;4;0;0;86;10;7;25;6;3;1;3;0;3;7;0
839;25/9/2013;1975;45503;5;4;1;0;54;97;4;44;6;1;1;3;1;4;5;0
4246;12/12/2013;1982;6560;4;5;0;0;2;67;11;26;4;3;0;1;0;1;17;0
158;17/11/2013;1945;71604;5;6;0;0;3;345;53;528;98;75;1;8;3;5;4;0
4832;7/3/2014;1979;27244;3;4;1;0;84;6;5;17;3;24;2;2;2;2;7;0
5621;12/12/2012;1969;48752;3;4;1;1;8;73;57;100;71;15;5;6;1;5;9;0
1945;18/9/2013;1962;71434;3;4;0;1;4;711;36;217;172;96;3;7;4;7;4;0
5147;29/7/2013;1948;90842;3;5;0;0;57;774;70;118;182;187;1;4;9;13;1;0
2535;18/8/2012;1978;88097;4;4;1;0;24;163;0;480;0;126;1;6;5;8;9;0
11039;17/9/2013;1975;51948;3;4;0;1;51;82;33;54;71;30;2;5;2;4;5;0
9495;8/5/2013;1982;71853;3;6;0;0;29;358;108;413;141;97;1;2;8;6;1;0
9635;20/4/2014;1983;35876;4;4;0;0;13;66;2;40;4;3;1;3;1;3;6;0
2173;16/10/2013;1952;40049;3;7;0;1;23;13;6;7;0;3;1;1;0;3;6;0
942;8/8/2012;1982;39660;3;5;1;0;36;139;13;78;20;13;3;7;1;3;9;0
9386;29/5/2014;1962;50127;3;6;0;1;88;274;0;21;4;6;1;5;1;6;6;0
5510;21/11/2012;1977;43263;4;4;0;1;2;262;6;61;0;10;3;5;2;6;5;0
873;1/10/2012;1949;62845;4;4;1;1;3;1099;0;45;0;0;11;3;4;10;8;0
2253;16/2/2013;1990;18929;3;4;0;0;15;32;0;8;23;4;1;1;0;4;6;0
5181;20/3/2013;1982;24367;2;5;1;0;58;2;4;2;0;11;1;1;0;2;9;0
979;20/2/2013;1975;33249;3;5;1;0;11;6;10;21;19;14;2;2;1;3;6;0
10390;10/2/2013;1959;26887;1;4;0;1;27;6;7;4;3;4;1;1;0;3;6;0
4698;20/6/2013;1983;50150;5;4;0;0;32;135;46;92;65;61;2;5;2;7;5;0
7793;31/8/2013;1976;62061;3;6;0;1;12;641;7;84;0;30;3;10;4;7;6;0
1745;3/5/2013;1962;85696;5;3;0;0;88;714;76;395;116;0;1;4;6;9;1;0
10590;30/3/2013;1956;76542;5;6;0;0;91;794;73;573;0;29;1;4;8;10;2;0
5080;21/10/2013;1993;70515;3;5;0;0;12;420;0;452;182;64;1;6;6;4;2;0
8369;8/11/2012;1987;18227;3;6;1;0;21;1;2;7;4;3;1;0;1;2;8;0
5232;27/1/2014;1965;69139;3;4;0;1;23;86;12;75;33;15;1;4;1;5;4;0
2407;9/11/2012;1982;69109;3;4;0;0;10;823;25;459;124;29;1;6;6;7;4;0
3834;17/3/2013;1962;69627;3;5;0;1;35;231;161;215;171;30;2;8;2;11;5;0
7912;22/4/2013;1978;38136;3;4;1;0;69;8;15;27;0;20;2;3;1;2;8;0
7712;28/4/2014;1946;62159;5;5;0;0;68;182;17;259;77;70;1;6;2;10;4;0
1065;29/12/2013;1963;80695;3;5;0;0;85;557;129;984;193;37;1;5;8;5;2;0
7275;4/10/2013;1971;33316;4;5;1;1;34;79;1;31;4;4;3;2;1;4;6;0
1343;26/9/2012;1968;58554;3;6;1;1;55;368;24;68;38;0;6;8;2;6;7;0
1384;23/11/2013;1992;17256;2;4;1;0;10;6;4;14;8;8;2;2;1;2;8;0
9967;30/5/2013;1974;53034;3;3;1;1;30;160;15;196;15;11;8;6;1;7;8;0
6181;31/7/2012;1950;52203;1;6;0;0;36;488;21;238;56;108;1;8;7;11;6;0
10507;25/7/2013;1977;59601;1;3;0;1;14;691;7;69;0;7;4;2;2;7;8;0
2674;4/9/2012;1958;75154;4;5;0;1;79;543;10;205;160;143;1;6;3;6;3;0
2698;7/11/2013;1976;47025;3;5;0;1;52;254;7;108;20;0;3;6;3;5;6;0
3231;25/11/2013;1973;37971;3;4;1;0;97;5;4;10;2;2;1;1;0;3;8;0
4096;26/12/2013;1968;41335;4;3;1;0;24;112;19;21;16;14;3;4;1;4;7;0
10476;13/5/2014;1958;67267;3;4;0;1;0;134;11;59;15;2;1;3;2;5;2;0
5948;29/4/2014;1975;57338;3;5;0;1;96;143;6;52;11;8;2;4;1;5;5;0
9140;25/12/2013;1960;50523;1;6;1;1;89;51;4;24;4;7;2;2;0;4;6;0
10258;6/5/2013;1965;35791;4;5;2;1;94;27;0;5;0;0;2;1;0;3;8;0
5675;4/10/2012;1960;50611;5;3;0;1;98;459;0;24;6;0;6;4;5;7;6;0
4743;3/3/2013;1969;56242;5;4;0;1;72;689;8;167;11;8;5;8;4;11;6;0
8805;2/12/2012;1960;48904;3;5;0;1;1;283;10;38;0;13;4;7;2;4;8;0
1542;30/12/2013;1975;56243;3;5;1;2;26;347;0;35;4;3;6;4;2;8;5;0
6770;20/8/2013;1985;21355;3;4;1;0;5;5;13;14;0;5;2;2;1;2;6;0
8773;25/6/2013;1971;57420;4;6;0;1;22;280;0;18;0;0;3;5;1;6;7;0
10475;1/4/2013;1970;;4;6;0;1;39;187;5;65;26;20;2;4;2;6;5;0
10420;5/5/2014;1955;46390;4;3;0;1;56;95;14;64;2;9;1;4;2;3;7;0
7514;3/7/2013;1956;54342;1;6;1;1;74;84;10;34;11;10;4;3;1;4;6;0
2902;3/9/2012;1958;;3;6;1;1;87;19;4;12;2;2;1;1;0;3;5;0
4345;12/1/2014;1964;;1;5;1;1;49;5;1;9;2;0;1;1;0;2;7;0
793;6/10/2012;1973;20895;3;4;1;0;24;18;3;17;3;0;1;2;0;3;9;0
10909;15/1/2014;1948;92344;3;4;0;0;9;992;24;694;51;19;0;5;10;5;1;0
3769;2/3/2014;1972;;5;6;1;0;17;25;1;13;0;0;1;1;0;3;7;0
8702;20/8/2013;1976;26907;1;6;1;1;10;9;1;7;0;3;2;1;0;3;7;0
4791;16/12/2012;1980;44964;3;6;1;1;35;19;1;17;2;0;1;1;0;3;8;0
2963;2/5/2014;1979;75507;3;6;0;0;56;709;93;374;104;80;1;8;6;6;3;0
8216;11/10/2013;1972;53761;4;4;1;1;7;158;0;76;13;7;6;4;4;3;5;0
8140;3/10/2013;1973;22682;3;6;1;0;51;10;14;29;4;2;3;2;1;4;4;0
10146;2/3/2014;1972;38887;5;6;1;0;17;25;1;13;0;0;1;1;0;3;7;0
5289;9/11/2012;1975;41658;1;5;1;1;30;8;4;12;15;4;2;1;1;2;4;0
2587;15/5/2014;1972;29791;5;4;1;0;21;14;0;6;0;0;2;2;0;3;5;0
4405;30/7/2013;1956;63915;4;4;0;2;2;622;7;115;30;0;2;6;3;12;5;0
8663;22/5/2014;1974;39996;3;3;1;1;85;11;0;3;0;0;1;1;0;2;6;0
2589;7/2/2014;1972;26759;3;3;1;0;65;25;3;16;8;5;2;2;1;3;6;0
3421;21/4/2013;1968;63841;4;3;0;1;64;635;15;100;20;7;1;9;3;9;6;0
10490;10/12/2012;1969;51039;5;4;1;1;11;100;64;79;65;0;2;6;2;4;7;0
4094;25/8/2012;1961;60544;3;4;1;1;92;201;2;43;3;5;4;5;1;5;6;0
9958;29/3/2014;1972;65685;3;4;0;1;54;642;14;49;0;7;1;9;2;9;5;0
2534;21/4/2014;1953;37716;3;4;0;1;4;97;1;41;6;2;2;4;1;3;7;0
4188;13/8/2012;1957;36864;3;5;0;1;53;204;5;39;17;0;3;5;2;4;8;0
6613;12/10/2012;1970;44511;4;4;1;0;39;513;7;133;46;14;6;8;4;8;8;0
10827;7/8/2012;1967;36947;5;4;1;1;49;88;3;21;4;1;4;3;0;4;9;0
5491;11/4/2013;1951;47352;4;6;0;1;70;172;12;112;8;0;4;6;1;5;7;0
8402;17/12/2013;1953;67087;4;4;0;1;40;329;35;222;130;35;2;7;5;8;4;0
8783;8/9/2012;1950;57045;3;4;0;1;40;296;13;104;11;13;3;4;2;9;3;0
10010;6/9/2012;1953;36957;5;3;1;1;43;100;2;16;2;1;4;3;2;2;9;0
618;28/9/2012;1977;69389;5;4;0;1;17;422;7;238;69;46;1;7;2;12;4;0
9121;20/5/2013;1972;80134;3;4;1;0;40;1218;16;272;104;0;2;5;3;6;6;0
361;18/2/2014;1969;43142;4;4;1;1;84;5;1;7;2;1;1;1;0;2;7;0
4310;22/1/2014;1944;80589;3;4;0;0;25;507;93;520;242;40;1;5;10;5;1;0
2678;13/2/2013;1990;34412;3;5;1;0;62;52;12;50;4;36;3;5;0;3;9;0
6376;10/6/2013;1979;57537;3;5;1;0;83;191;56;139;51;8;4;4;3;8;4;0
524;16/1/2013;1966;22634;2;6;0;0;47;2;23;11;8;6;1;2;1;2;8;0
10341;23/2/2014;1948;51315;3;6;0;0;45;68;28;39;16;30;1;2;2;5;2;0
5654;16/3/2014;1972;36026;3;4;2;1;34;20;4;10;6;4;2;2;0;3;6;0
4098;28/1/2014;1973;24639;3;4;1;1;3;20;3;16;0;4;3;2;0;4;6;0
5824;11/4/2014;1972;34578;5;6;2;1;1;7;0;1;0;0;1;1;0;2;6;0
7000;13/10/2013;1972;65704;1;5;0;0;18;279;172;74;38;8;1;2;10;10;1;0
2561;11/11/2012;1966;63810;3;5;0;1;45;977;12;253;16;12;4;4;3;12;8;0
5229;16/2/2014;1969;54132;5;6;0;1;81;30;1;8;0;0;1;1;0;3;7;0
4086;28/12/2012;1959;18690;3;4;0;0;77;6;1;7;23;4;1;1;1;2;8;0
2428;4/5/2013;1970;28164;3;4;1;0;23;3;18;26;11;8;3;2;0;4;7;0
8254;13/4/2013;1974;34596;5;4;1;0;48;14;0;2;0;0;1;1;0;2;8;0
2836;16/9/2013;1972;43269;5;4;1;0;61;10;1;7;0;0;1;1;0;2;8;0
8418;30/3/2014;1958;38741;1;5;1;1;60;7;10;17;8;6;2;2;0;3;7;0
1362;4/3/2013;1972;31907;3;5;0;0;75;33;87;64;175;16;1;6;1;6;7;0
7152;5/4/2013;1983;27100;4;4;1;0;64;12;0;13;2;0;1;1;0;3;7;0
